date,WILLLRGCAP,WILLSMLCAP,BAMLCC4A0710YTRIV,VIXCLS
2008-08-01,31465.57,41418.6,284.22,22.57
2008-08-04,31133.51,40678.48,284.14,23.49
2008-08-05,31982.78,41617.46,283.75,21.14
2008-08-06,32133.51,41891.17,283.08,20.23
2008-08-07,31581.71,41220.21,285.44,21.15
2008-08-08,32292.42,42298.94,285.22,20.66
2008-08-11,32523.07,43033.51,284.05,20.12
2008-08-12,32150.54,42638.69,285.43,21.17
2008-08-13,32094.8,42745.42,284.69,21.55
2008-08-14,32277.91,43140.83,285.33,20.34
2008-08-15,32405.32,43149.4,286.0,19.58
2008-08-18,31925.5,42528.23,286.48,20.98
2008-08-19,31642.73,41934.81,285.5,21.28
2008-08-20,31843.44,42054.77,285.96,20.42
2008-08-21,31917.43,41871.86,284.8,19.82
2008-08-22,32268.4,42468.69,284.01,18.81
2008-08-25,31642.92,41612.94,285.46,20.97
2008-08-26,31760.92,41775.5,285.38,20.49
2008-08-27,32025.08,42313.0,285.63,19.76
2008-08-28,32494.41,43098.17,285.12,19.43
2008-08-29,32063.67,42722.46,284.94,20.65
2008-09-01,32063.67,42722.46,285.04,20.65
2008-09-02,31907.83,42550.91,286.46,21.99
2008-09-03,31820.98,42553.81,287.01,21.43
2008-09-04,30900.64,41299.25,287.76,24.03
2008-09-05,31033.7,41353.34,287.39,23.06
2008-09-08,31618.63,42003.19,287.43,22.64
2008-09-09,30525.65,40447.44,288.03,25.47
2008-09-10,30737.07,40962.96,286.55,24.52
2008-09-11,31148.23,41106.18,285.12,24.39
2008-09-12,31267.48,41314.38,282.02,25.66
2008-09-15,29811.37,39495.14,279.31,31.7
2008-09-16,30330.44,40390.87,272.38,30.3
2008-09-17,28928.2,38552.6,271.31,36.22
2008-09-18,30160.49,40864.63,269.29,33.1
2008-09-19,31437.1,42670.85,269.96,32.07
2008-09-22,30192.06,40705.54,270.71,33.85
2008-09-23,29726.77,40134.17,269.06,35.72
2008-09-24,29669.44,39624.67,269.13,35.19
2008-09-25,30220.03,40058.18,265.74,32.82
2008-09-26,30283.21,39945.75,261.94,34.74
2008-09-29,27669.22,37211.58,264.94,46.72
2008-09-30,29113.97,38463.29,260.96,39.39
2008-10-01,28984.65,38132.71,261.28,39.81
2008-10-02,27771.41,36152.33,258.86,45.26
2008-10-03,27392.55,35119.11,258.77,45.14
2008-10-06,26296.48,33594.23,259.86,52.05
2008-10-07,24789.32,31633.93,257.59,53.68
2008-10-08,24524.54,30963.77,251.35,57.53
2008-10-09,22702.37,28437.52,248.25,63.92
2008-10-10,22427.28,29224.08,241.45,69.95
2008-10-13,25037.33,32045.32,241.6,54.99
2008-10-14,24861.67,31396.09,244.51,55.13
2008-10-15,22615.66,28465.19,243.97,69.25
2008-10-16,23552.32,29949.67,242.32,67.61
2008-10-17,23471.89,29641.28,240.42,70.33
2008-10-20,24587.52,30803.02,240.57,52.97
2008-10-21,23840.33,29944.17,243.02,53.11
2008-10-22,22398.96,28279.6,243.22,69.65
2008-10-23,22602.03,27541.95,243.83,67.8
2008-10-24,21841.98,26551.5,240.09,79.13
2008-10-27,21118.57,25391.98,238.97,80.06
2008-10-28,23314.18,27310.33,237.97,66.96
2008-10-29,23147.95,27864.86,237.05,69.96
2008-10-30,23776.44,29099.56,237.01,62.9
2008-10-31,24154.47,30241.71,236.99,59.89
2008-11-03,24097.45,30276.92,238.42,53.68
2008-11-04,25057.65,30791.56,241.58,47.73
2008-11-05,23766.03,29127.54,243.93,54.56
2008-11-06,22578.41,27934.64,244.0,63.68
2008-11-07,23229.65,28493.34,243.44,56.1
2008-11-10,22922.25,27779.73,244.99,59.98
2008-11-11,22401.78,27139.03,245.04,61.44
2008-11-12,21246.66,25546.83,246.32,66.46
2008-11-13,22702.0,27545.4,245.13,59.83
2008-11-14,21762.01,25815.1,246.07,66.31
2008-11-17,21208.01,25412.17,246.12,69.15
2008-11-18,21400.07,25252.66,247.38,67.64
2008-11-19,20064.21,23262.33,247.72,74.26
2008-11-20,18694.17,21610.33,248.04,80.86
2008-11-21,19884.2,22718.72,244.82,72.67
2008-11-24,21161.23,24490.95,243.06,64.7
2008-11-25,21333.21,24962.91,246.36,60.9
2008-11-26,22127.89,26351.61,247.36,54.92
2008-11-27,22127.89,26351.61,247.41,54.92
2008-11-28,22349.65,26665.98,247.91,55.28
2008-12-01,20349.6,23674.89,250.95,68.51
2008-12-02,21159.56,24911.22,249.81,62.98
2008-12-03,21710.92,25581.05,249.85,60.72
2008-12-04,21057.4,24790.75,250.8,63.64
2008-12-05,21835.21,25903.76,248.73,59.93
2008-12-08,22689.97,26951.3,248.0,58.49
2008-12-09,22184.74,26195.21,249.35,58.91
2008-12-10,22468.93,26804.15,249.2,55.73
2008-12-11,21816.01,25495.91,250.42,55.78
2008-12-12,21989.72,26354.58,251.36,54.28
2008-12-15,21698.92,25558.03,251.81,56.76
2008-12-16,22817.5,27174.27,254.3,52.37
2008-12-17,22632.15,27418.41,258.02,49.84
2008-12-18,22157.58,26933.73,260.75,47.34
2008-12-19,22224.87,27265.62,260.45,44.93
2008-12-22,21812.54,26599.45,260.53,44.56
2008-12-23,21628.98,26258.6,260.46,45.02
2008-12-24,21740.68,26375.28,260.54,44.21
2008-12-25,21740.68,26375.28,260.54,44.21
2008-12-26,21865.92,26738.95,261.76,43.38
2008-12-29,21773.79,26272.25,262.7,43.9
2008-12-30,22300.4,27207.67,263.81,41.63
2008-12-31,22644.42,28075.97,261.81,40.0
2009-01-01,22644.42,28075.97,261.81,40.0
2009-01-02,23368.76,28630.13,259.21,39.19
2009-01-05,23295.26,28626.08,259.99,39.08
2009-01-06,23487.82,29228.68,262.16,38.56
2009-01-07,22796.72,28245.98,263.82,43.39
2009-01-08,22894.63,28522.4,265.32,42.56
2009-01-09,22412.11,27493.84,266.67,42.82
2009-01-12,21890.86,26735.76,268.63,45.84
2009-01-13,21952.0,27028.93,268.71,43.27
2009-01-14,21213.89,25915.72,268.96,49.14
2009-01-15,21266.6,26336.83,268.54,51.0
2009-01-16,21429.73,26631.36,268.35,46.11
2009-01-19,21429.73,26631.36,268.5,46.11
2009-01-20,20293.09,24863.41,267.27,56.65
2009-01-21,21166.74,26117.85,263.66,46.42
2009-01-22,20842.57,25356.03,262.9,47.29
2009-01-23,20957.64,25549.58,262.66,47.27
2009-01-26,21065.77,25796.58,262.93,45.69
2009-01-27,21291.77,26115.76,265.57,42.25
2009-01-28,22011.59,27129.32,264.84,39.66
2009-01-29,21291.13,26051.27,262.98,42.63
2009-01-30,20822.25,25473.81,263.38,44.84
2009-02-02,20818.35,25664.86,265.52,45.52
2009-02-03,21138.26,25846.97,263.68,43.06
2009-02-04,21013.4,25694.14,263.0,43.85
2009-02-05,21352.28,26064.36,263.57,43.73
2009-02-06,21942.27,26996.87,263.08,43.37
2009-02-09,21971.96,26884.82,263.22,43.64
2009-02-10,20926.47,25646.04,266.5,46.67
2009-02-11,21091.85,25793.89,268.42,44.53
2009-02-12,21143.99,25920.64,269.17,41.25
2009-02-13,20944.71,25740.89,266.52,42.93
2009-02-16,20944.71,25740.89,266.67,42.93
2009-02-17,19998.94,24609.8,268.99,48.66
2009-02-18,19961.84,24272.25,266.8,48.46
2009-02-19,19735.13,23825.26,264.63,47.08
2009-02-20,19523.15,23506.4,263.71,49.3
2009-02-23,18842.13,22570.9,263.28,52.62
2009-02-24,19604.33,23589.03,261.48,45.49
2009-02-25,19408.81,23129.64,259.08,44.67
2009-02-26,19102.69,22734.87,258.64,44.66
2009-02-27,18692.89,22504.5,257.91,46.35
2009-03-02,17805.33,21227.21,259.29,52.65
2009-03-03,17700.74,20884.92,257.62,50.93
2009-03-04,18132.56,21461.69,255.44,47.56
2009-03-05,17371.88,20288.13,257.17,50.17
2009-03-06,17398.16,20275.64,255.76,49.33
2009-03-09,17227.59,19945.42,254.18,49.68
2009-03-10,18338.05,21357.31,252.75,44.37
2009-03-11,18384.9,21403.76,253.87,43.61
2009-03-12,19132.71,22628.75,254.28,41.18
2009-03-13,19264.5,22819.48,254.75,42.36
2009-03-16,19175.7,22492.37,254.16,43.74
2009-03-17,19783.89,23392.05,253.49,40.8
2009-03-18,20191.55,24189.82,260.66,40.06
2009-03-19,19959.49,23986.21,259.52,43.68
2009-03-20,19565.52,23242.49,259.33,45.89
2009-03-23,20923.29,25246.61,259.03,43.23
2009-03-24,20502.36,24334.84,258.99,42.93
2009-03-25,20690.77,24876.47,257.4,42.25
2009-03-26,21194.34,25982.82,258.16,40.36
2009-03-27,20753.16,25147.55,257.92,41.04
2009-03-30,20045.04,24159.01,258.71,45.54
2009-03-31,20307.63,24589.5,258.79,44.14
2009-04-01,20633.27,25028.77,259.32,42.28
2009-04-02,21228.89,26324.3,258.3,42.04
2009-04-03,21450.2,26806.64,256.19,39.7
2009-04-06,21271.88,26327.98,256.43,40.93
2009-04-07,20766.2,25391.75,257.65,40.39
2009-04-08,21012.24,25979.03,259.43,38.85
2009-04-09,21798.77,27714.89,259.26,36.53
2009-04-10,21798.77,27714.89,259.26,36.53
2009-04-13,21847.26,27815.52,261.31,37.81
2009-04-14,21416.25,26933.63,263.05,37.67
2009-04-15,21669.03,27454.35,264.34,36.17
2009-04-16,22009.61,28263.49,264.08,35.79
2009-04-17,22111.01,28725.04,263.74,33.94
2009-04-20,21178.43,26898.73,265.98,39.18
2009-04-21,21616.11,28042.97,265.23,37.14
2009-04-22,21454.44,28133.89,264.6,38.1
2009-04-23,21642.97,28050.94,265.6,37.15
2009-04-24,22014.51,28908.54,265.13,36.82
2009-04-27,21809.67,28297.7,266.9,38.32
2009-04-28,21756.2,28430.16,266.3,37.95
2009-04-29,22241.61,29549.02,266.14,36.08
2009-04-30,22227.56,29474.72,267.15,36.5
2009-05-01,22336.47,29514.26,267.71,35.3
2009-05-04,23082.06,30938.4,268.74,34.53
2009-05-05,22999.16,30724.77,270.05,33.36
2009-05-06,23366.37,31056.24,271.6,32.45
2009-05-07,23049.49,30217.66,271.88,33.44
2009-05-08,23589.23,31540.71,273.36,32.05
2009-05-11,23100.11,30801.4,275.39,32.87
2009-05-12,23070.84,30289.73,275.69,31.8
2009-05-13,22460.08,28698.62,276.44,33.65
2009-05-14,22691.69,29332.67,276.08,31.37
2009-05-15,22447.06,29005.54,276.07,33.12
2009-05-18,23131.86,30317.98,275.1,30.24
2009-05-19,23108.58,30260.05,275.65,28.8
2009-05-20,23008.46,30044.28,277.71,29.03
2009-05-21,22624.18,29513.61,276.01,31.35
2009-05-22,22591.32,29310.53,274.86,32.63
2009-05-25,22591.32,29310.53,275.01,32.63
2009-05-26,23186.45,30590.04,275.45,30.62
2009-05-27,22764.97,29991.74,273.88,32.36
2009-05-28,23104.15,30207.28,275.44,31.67
2009-05-29,23412.36,30804.34,280.11,28.92
2009-06-01,24020.36,32025.42,277.11,30.04
2009-06-02,24072.35,32235.28,280.38,29.63
2009-06-03,23732.56,31786.06,283.08,31.02
2009-06-04,23997.66,32441.05,280.59,30.18
2009-06-05,23942.73,32365.88,278.75,29.62
2009-06-08,23913.33,32048.25,278.98,29.77
2009-06-09,24015.75,32293.56,280.09,28.27
2009-06-10,23935.95,32101.61,279.89,28.46
2009-06-11,24096.87,32243.2,282.1,28.11
2009-06-12,24120.03,32216.87,283.71,28.15
2009-06-15,23557.13,31269.0,285.29,30.81
2009-06-16,23251.46,30716.64,285.91,32.68
2009-06-17,23217.6,30690.58,285.99,31.54
2009-06-18,23406.47,30805.07,283.03,30.03
2009-06-19,23477.53,31039.96,284.03,27.99
2009-06-22,22770.47,29718.58,285.63,31.17
2009-06-23,22815.18,29598.74,286.37,30.58
2009-06-24,22982.14,29975.03,285.5,29.05
2009-06-25,23457.03,30803.02,287.82,26.36
2009-06-26,23432.93,31110.67,288.5,25.93
2009-06-29,23647.1,31203.36,288.78,25.35
2009-06-30,23470.1,31060.97,288.48,26.35
2009-07-01,23571.12,31552.9,288.41,26.22
2009-07-02,22907.54,30377.69,289.53,27.95
2009-07-03,22907.54,30377.69,289.59,27.95
2009-07-06,22938.95,30150.45,289.53,29.0
2009-07-07,22490.44,29495.85,290.57,30.85
2009-07-08,22469.5,29215.96,293.67,31.3
2009-07-09,22544.67,29324.14,291.62,29.78
2009-07-10,22456.41,29347.2,293.73,29.02
2009-07-13,23009.45,30130.59,293.18,26.31
2009-07-14,23135.29,30386.85,291.84,25.02
2009-07-15,23811.77,31522.48,290.14,25.89
2009-07-16,24019.37,31922.16,291.82,25.42
2009-07-17,24013.69,31750.22,291.37,24.34
2009-07-20,24287.47,32297.01,293.62,24.4
2009-07-21,24386.57,32144.45,296.41,23.87
2009-07-22,24381.36,32334.55,295.36,23.47
2009-07-23,24944.36,33376.92,293.37,23.43
2009-07-24,25023.04,33572.45,294.73,23.09
2009-07-27,25092.32,33828.73,294.96,24.28
2009-07-28,25026.48,33807.9,295.98,25.01
2009-07-29,24909.67,33551.56,297.42,25.61
2009-07-30,25208.48,34141.16,299.34,25.4
2009-07-31,25218.04,34210.04,302.78,25.92
2009-08-03,25618.03,34902.3,300.92,25.56
2009-08-04,25689.28,35272.31,301.13,24.89
2009-08-05,25632.19,35212.43,300.69,24.9
2009-08-06,25490.97,34735.36,301.91,25.67
2009-08-07,25831.33,35667.53,300.63,24.76
2009-08-10,25734.31,35592.59,302.73,24.99
2009-08-11,25418.12,34976.95,303.78,25.99
2009-08-12,25709.44,35535.85,303.37,25.45
2009-08-13,25881.7,35850.57,305.51,24.71
2009-08-14,25665.76,35222.52,305.88,24.27
2009-08-17,25048.9,34093.44,306.41,27.89
2009-08-18,25311.2,34641.49,305.39,26.18
2009-08-19,25483.99,34874.78,306.52,26.26
2009-08-20,25751.01,35377.44,306.75,25.09
2009-08-21,26218.16,36190.61,304.84,25.01
2009-08-24,26202.24,36118.89,306.55,25.14
2009-08-25,26255.6,36311.81,307.59,24.92
2009-08-26,26256.73,36322.86,307.97,24.95
2009-08-27,26328.31,36401.76,307.86,24.68
2009-08-28,26287.93,36379.99,308.31,24.76
2009-08-31,26077.31,35903.04,309.15,26.01
2009-09-01,25510.87,34893.14,309.49,29.15
2009-09-02,25432.38,34673.01,310.94,28.9
2009-09-03,25648.52,35180.72,310.49,27.1
2009-09-04,25980.29,35701.15,308.77,25.26
2009-09-07,25980.29,35701.15,308.92,25.26
2009-09-08,26221.99,36157.83,308.96,25.62
2009-09-09,26426.93,36776.33,309.22,24.32
2009-09-10,26697.9,37301.14,312.51,23.55
2009-09-11,26672.72,37254.85,312.97,24.15
2009-09-14,26838.1,37690.36,312.11,23.86
2009-09-15,26926.15,38104.83,312.07,23.42
2009-09-16,27337.84,38992.27,312.28,23.69
2009-09-17,27261.59,38755.56,313.83,23.65
2009-09-18,27324.74,38854.43,312.78,23.92
2009-09-21,27240.53,38717.95,312.77,24.06
2009-09-22,27428.4,39116.97,313.65,23.08
2009-09-23,27142.25,38594.86,314.52,23.49
2009-09-24,26879.11,37804.98,315.26,24.95
2009-09-25,26715.2,37588.15,316.02,25.61
2009-09-28,27193.89,38514.75,316.54,24.88
2009-09-29,27145.44,38477.73,316.55,25.19
2009-09-30,27058.98,38160.75,315.69,25.61
2009-10-01,26363.06,36828.21,317.55,28.27
2009-10-02,26245.57,36540.04,316.65,28.68
2009-10-05,26634.6,37324.7,317.17,26.84
2009-10-06,26996.43,37949.6,317.27,25.7
2009-10-07,27080.01,37992.28,318.88,24.68
2009-10-08,27289.59,38484.44,317.51,24.18
2009-10-09,27441.62,38860.85,315.23,23.12
2009-10-12,27559.76,38848.74,315.39,23.01
2009-10-13,27486.55,38710.17,317.08,22.99
2009-10-14,27963.69,39490.45,315.39,22.86
2009-10-15,28078.79,39505.0,314.72,21.72
2009-10-16,27847.05,39015.07,315.89,21.43
2009-10-19,28107.48,39385.29,316.67,21.49
2009-10-20,27931.74,38853.07,318.18,20.9
2009-10-21,27690.34,38383.88,317.13,22.22
2009-10-22,27977.17,38901.47,317.19,20.69
2009-10-23,27657.2,38155.51,316.52,22.27
2009-10-26,27338.16,37653.22,315.57,24.31
2009-10-27,27239.07,37175.84,317.81,24.83
2009-10-28,26697.09,35813.62,318.6,27.91
2009-10-29,27289.35,36729.34,316.87,24.76
2009-10-30,26534.59,35557.21,319.18,30.69
2009-11-02,26703.17,35519.12,318.73,29.78
2009-11-03,26789.57,36076.89,317.81,28.81
2009-11-04,26826.07,35693.51,316.5,27.72
2009-11-05,27340.94,36740.18,317.14,25.43
2009-11-06,27408.33,36683.22,318.0,24.19
2009-11-09,28011.28,37544.29,318.71,23.15
2009-11-10,28017.52,37291.98,319.07,22.84
2009-11-11,28156.68,37644.7,319.12,23.04
2009-11-12,27869.54,36928.49,319.87,24.24
2009-11-13,28033.4,37271.07,320.3,23.36
2009-11-16,28437.18,38241.06,322.52,22.89
2009-11-17,28472.58,38179.92,322.81,22.41
2009-11-18,28461.49,38081.59,321.97,21.63
2009-11-19,28078.37,37220.81,322.41,22.63
2009-11-20,27988.68,37096.48,322.17,22.19
2009-11-23,28355.85,37644.09,322.09,21.16
2009-11-24,28339.74,37471.48,323.04,20.47
2009-11-25,28471.24,37555.31,323.79,20.48
2009-11-26,28471.24,37555.31,323.85,20.48
2009-11-27,27987.56,36652.89,324.92,24.74
2009-11-30,28097.39,36775.78,324.87,24.51
2009-12-01,28440.04,37403.67,323.57,21.92
2009-12-02,28461.28,37800.86,322.83,21.12
2009-12-03,28224.36,37390.69,322.29,22.46
2009-12-04,28376.57,38232.09,320.75,21.25
2009-12-07,28305.04,38226.92,322.06,22.1
2009-12-08,28024.49,37910.3,323.53,23.69
2009-12-09,28122.67,37948.42,323.23,22.66
2009-12-10,28291.74,37883.69,322.63,22.32
2009-12-11,28402.35,38204.58,322.07,21.59
2009-12-14,28610.65,38806.54,322.81,21.15
2009-12-15,28459.23,38671.68,322.28,21.49
2009-12-16,28502.12,38945.57,322.61,20.54
2009-12-17,28169.46,38537.65,325.17,22.51
2009-12-18,28345.22,38913.83,324.28,21.68
2009-12-21,28632.69,39426.99,322.15,20.49
2009-12-22,28742.78,39799.03,321.32,19.54
2009-12-23,28824.06,40211.38,321.52,19.71
2009-12-24,28977.29,40436.49,320.79,19.47
2009-12-25,28977.29,40436.49,320.79,19.47
2009-12-28,29013.94,40384.53,320.5,19.93
2009-12-29,28972.65,40333.24,321.34,20.01
2009-12-30,28978.28,40283.81,322.2,19.96
2009-12-31,28689.67,39808.53,321.06,21.68
2010-01-01,28689.67,39808.53,321.06,21.68
2010-01-04,29151.83,40677.23,322.07,20.04
2010-01-05,29242.28,40747.98,324.71,19.35
2010-01-06,29274.64,40822.87,324.2,19.16
2010-01-07,29388.48,41097.27,324.38,19.06
2010-01-08,29472.94,41299.31,325.18,18.13
2010-01-11,29514.97,41249.24,325.37,17.55
2010-01-12,29231.1,40660.74,327.45,18.25
2010-01-13,29479.69,41173.89,326.16,17.85
2010-01-14,29545.06,41324.25,327.16,17.63
2010-01-15,29224.49,40794.44,327.91,17.91
2010-01-18,29224.49,40794.44,328.07,17.91
2010-01-19,29587.8,41444.0,327.2,17.58
2010-01-20,29299.9,40935.78,328.12,18.68
2010-01-21,28778.79,40245.29,328.97,22.27
2010-01-22,28145.23,39427.23,328.74,27.31
2010-01-25,28268.25,39513.27,327.73,25.41
2010-01-26,28145.49,39215.25,327.84,24.55
2010-01-27,28291.34,39524.11,327.3,23.14
2010-01-28,27970.99,38895.77,326.87,23.73
2010-01-29,27698.34,38459.9,328.08,24.62
2010-02-01,28086.99,39017.99,327.18,22.59
2010-02-02,28440.53,39437.26,327.75,21.48
2010-02-03,28291.3,39177.11,326.59,21.6
2010-02-04,27410.37,37791.91,327.87,26.08
2010-02-05,27494.02,37947.41,328.41,26.11
2010-02-08,27269.39,37576.53,327.31,26.51
2010-02-09,27615.53,38139.33,326.17,26.0
2010-02-10,27562.43,38170.08,324.95,25.4
2010-02-11,27849.17,38778.0,324.35,23.96
2010-02-12,27801.5,39117.1,324.99,22.73
2010-02-15,27801.5,39117.1,325.15,22.73
2010-02-16,28298.57,39847.18,325.69,22.25
2010-02-17,28430.79,40098.31,324.21,21.72
2010-02-18,28619.66,40377.81,323.69,20.63
2010-02-19,28685.48,40546.16,324.45,20.02
2010-02-22,28656.2,40569.06,324.6,19.94
2010-02-23,28304.01,40052.74,327.09,21.37
2010-02-24,28579.85,40410.24,327.18,20.27
2010-02-25,28535.63,40425.64,328.15,20.1
2010-02-26,28578.48,40373.06,329.33,19.5
2010-03-01,28878.34,41192.01,329.22,19.26
2010-03-02,28952.5,41525.65,329.92,19.06
2010-03-03,28968.16,41581.34,329.76,18.83
2010-03-04,29067.97,41776.04,330.3,18.72
2010-03-05,29470.06,42584.5,329.3,17.42
2010-03-08,29475.54,42682.99,329.42,17.79
2010-03-09,29526.62,42837.92,329.91,17.92
2010-03-10,29668.91,43185.51,329.92,18.57
2010-03-11,29794.57,43360.64,330.12,18.06
2010-03-12,29795.74,43380.18,330.57,17.58
2010-03-15,29799.44,43240.92,330.99,18.0
2010-03-16,30037.84,43639.68,332.33,17.69
2010-03-17,30212.44,43987.68,332.87,16.91
2010-03-18,30191.44,43823.15,332.61,16.62
2010-03-19,30030.16,43330.73,332.39,16.97
2010-03-22,30194.17,43883.32,333.17,16.87
2010-03-23,30417.03,44328.38,332.98,16.35
2010-03-24,30253.24,43941.85,330.15,17.55
2010-03-25,30189.59,43633.4,329.09,18.4
2010-03-26,30207.84,43621.7,330.2,17.77
2010-03-29,30391.07,43871.47,330.51,17.59
2010-03-30,30395.35,43943.74,330.56,17.13
2010-03-31,30295.03,43670.18,331.54,17.59
2010-04-01,30521.23,44056.83,331.11,17.47
2010-04-02,30521.23,44056.83,331.11,17.47
2010-04-05,30779.27,44898.26,328.81,17.02
2010-04-06,30835.41,45178.27,329.66,16.23
2010-04-07,30666.9,44999.78,332.04,16.62
2010-04-08,30764.19,44995.1,331.2,16.48
2010-04-09,30976.13,45302.27,331.63,16.14
2010-04-12,31026.57,45491.02,332.8,15.58
2010-04-13,31055.82,45606.38,333.83,16.2
2010-04-14,31402.8,46549.89,333.37,15.59
2010-04-15,31415.87,46657.93,333.99,15.89
2010-04-16,30916.92,45996.53,335.5,18.36
2010-04-19,31039.46,45770.69,334.77,17.34
2010-04-20,31293.96,46470.79,335.15,15.73
2010-04-21,31261.03,46771.95,336.61,16.32
2010-04-22,31338.73,47314.83,335.79,16.47
2010-04-23,31567.9,47802.66,334.78,16.62
2010-04-26,31435.3,47622.68,334.9,17.47
2010-04-27,30703.69,46396.31,337.03,22.81
2010-04-28,30900.52,46464.24,335.18,21.08
2010-04-29,31303.91,47435.19,336.29,18.44
2010-04-30,30790.73,46179.4,337.51,22.05
2010-05-03,31193.37,47134.04,336.53,20.19
2010-05-04,30441.98,45666.97,337.91,23.84
2010-05-05,30242.41,45010.45,338.16,24.91
2010-05-06,29266.05,43343.24,338.5,32.8
2010-05-07,28805.45,42115.28,335.71,40.95
2010-05-10,30075.92,44446.06,335.44,28.84
2010-05-11,29984.12,44758.4,335.23,28.32
2010-05-12,30420.03,45998.03,335.24,25.52
2010-05-13,30062.79,45584.82,335.88,26.68
2010-05-14,29492.79,44533.0,337.48,31.24
2010-05-17,29527.77,44588.77,336.99,30.84
2010-05-18,29112.6,43780.27,338.55,33.55
2010-05-19,28960.95,43242.52,337.7,35.32
2010-05-20,27829.3,41109.89,337.83,45.79
2010-05-21,28248.42,41769.55,338.2,40.1
2010-05-24,27890.96,41243.42,337.53,38.32
2010-05-25,27900.57,41184.74,337.27,34.61
2010-05-26,27759.44,41379.65,336.47,35.02
2010-05-27,28694.2,43158.42,334.48,29.68
2010-05-28,28346.46,42629.2,335.67,32.07
2010-05-31,28346.46,42629.2,335.78,32.07
2010-06-01,27852.54,41303.98,335.72,35.54
2010-06-02,28577.28,42504.11,334.56,30.17
2010-06-03,28704.0,42923.78,334.34,29.46
2010-06-04,27713.46,40865.22,337.83,35.48
2010-06-07,27333.2,39902.08,337.86,36.57
2010-06-08,27624.75,39940.83,337.46,33.7
2010-06-09,27473.88,40002.76,336.96,33.73
2010-06-10,28280.45,41385.41,334.06,30.57
2010-06-11,28427.55,41956.06,336.16,28.79
2010-06-14,28387.09,42166.96,335.57,28.58
2010-06-15,29050.78,43257.73,335.08,25.87
2010-06-16,29029.22,43071.54,336.05,25.92
2010-06-17,29066.17,42997.99,338.38,25.05
2010-06-18,29097.39,43057.96,337.88,23.95
2010-06-21,28981.95,42656.74,338.42,24.88
2010-06-22,28515.37,41728.04,339.95,27.05
2010-06-23,28429.46,41648.71,340.92,26.91
2010-06-24,27953.41,40911.24,340.51,29.74
2010-06-25,28042.08,41618.42,340.6,28.53
2010-06-28,27987.56,41452.5,342.7,29.0
2010-06-29,27115.56,39823.33,343.57,34.13
2010-06-30,26852.02,39405.96,343.98,34.54
